course_code,course_name,course_link,page_number
SBS436,"Risk, Public Policy, and Society",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4042,17
SBS447,Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3488,17
SBS470,Study Abroad,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4043,17
SPA101,Beginning Spanish I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3501,17
SPA102,Beginning Spanish II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3510,17
SPA150,Language Table,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3520,17
SPA201,Intermediate Spanish I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3527,17
SPA202,Intermediate Spanish II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3534,17
SPA300,Building Fluency in Spanish,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3547,17
SPA301,Practical Spanish I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3549,17
SPA302,Practical Spanish II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3551,17
SPA398,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5639,17
SPA416,The Linguistic Structure of Spanish,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3575,17
ADS300,Ethics & Serving Individuals with Disabilities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5618,17
SED235,Students with Exceptionalities in General Education,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2978,17
SED300,Ethics and Serving Individuals with Disabilities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2961,17
SED420,Multi-Tiered Systems Support (MTSS) in Education,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2989,17
SED425,Multi-Tier Mathematics Instruction and Assessment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2990,17
SED427,Multi-Tier Reading Instruction and Assessment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2991,17
SPM100,"Introduction to Exercise, Health, and Sport Sciences",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3213,17
SPM101,Basic Life Support and First Aid 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5634,17
SPM102,Basic Life Support and First Aid 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5635,17
SPM210,Clinical Athletic Training Principles I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3229,17
SPM211,Protective Taping and Wrapping,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3230,17
SPM219,Lifetime Physical Fitness and Wellness,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3236,17
SPM230,Psychology of Physical Activity and Sport,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3239,17
SPM260,Introduction to Personal Training,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3245,17
SPM265,Therapeutic Modalities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3247,17
SPM270,Athletic Training Clinic I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3249,17
SPM302,Pharmacology for Athletic Training and Exercise Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3257,17
SPM310,Athletic Training Principles II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3258,17
SPM325,Methods of Resistance Training and Conditioning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3262,17
SPM330,Physiology of Exercise,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3263,17
SPM340,Therapeutic Exercise,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3264,17
SPM350,Health Promotion Programs,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3265,17
SPM352,Nutrition for Physical Performance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3266,17
SPM370,Athletic Training Clinic II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3268,17
SPM371,Athletic Training Clinic III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3269,17
SPM381,Kinesiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3270,17
SPM390,Biomechanics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3276,17
SPM398,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3279,17
SPM410,Athletic Training Principles III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3280,17
SPM430,"Exercise Testing, Assessment, and Prescription",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3281,17
SPM431,Advanced Exercise Physiology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3282,17
SPM440,Manual Therapy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3283,17
SPM450,Exercise for Special Populations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3284,17
SPM470,Athletic Training Clinic IV,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3285,17
SPM477,Health Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3286,17
SPM480,Organization and Administration of Athletic Training,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3287,17
SPM485,Senior Thesis I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3288,17
SPM486,Senior Thesis II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3289,17
SPM495,Clinical Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3293,17
TAH101,Introduction to Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4205,17
TAH150,Professional Practices Immersion in Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4206,17
TAH211,Tourism Entrepreneurship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4207,17
TAH221,Hospitality Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4208,17
TAH222,Food and Beverage Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4209,17
TAH224,Off-site Catering,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4210,17
TAH226,Wellness Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4211,17
TAH228,Introduction to the Craft Beer Sector,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4212,18
TAH241,Sustainable Tourism Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4213,18
TAH250,Nature Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4214,18
TAH261,Cultural Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4215,18
TAH264,Culinary Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4216,18
TAH299,Topics in Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4217,18
TAH301,Global Issues in Travel & Tourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4218,18
TAH302,Tourism Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4219,18
TAH305,Culture & Communication in the Travel Industry,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4220,18
TAH307,Field Study in Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4221,18
TAH309,Tourism & Hospitality Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4222,18
TAH311,Event Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4223,18
TAH312,Tour Planning & Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4224,18
TAH320,Green Meetings and Events,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4225,18
TAH321,Lodging Operations & Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4226,18
TAH331,Sustainable Hospitality Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4227,18
TAH361,Local Food & Agritourism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4228,18
TAH399,Advanced Topics in Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4229,18
TAH409,Capstone: Tourism & Hospitality Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4230,18
TAH415,Trends & Innovation in Tourism and Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4231,18
TAH422,Hospitality Law and HR,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4232,18
TAH424,Hospitality Financial Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4233,18
TAH426,Beverage Operations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4234,18
TAH432,Sustainable Tourism Policy & Planning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4235,18
TAH497,Independent Study in Tourism & Hospitality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4236,18
THE101,Introduction to Theatre and Text Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5628,18
THE102,Acting for Non-Majors,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4135,18
THE104,Practicum in Costuming,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4139,18
THE105,Practicum in Stage Lighting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4140,18
THE106,Practicum in Stagecraft,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4141,18
THE115,Math & the Theatre Arts,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4143,18
THE122,Introduction to Acting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4146,18
THE136,Fundamentals of Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4149,18
THE139,Theatrical Make-up,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4150,18
THE141,Theatre Workshop I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4151,18
THE142,Theatre Workshop II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4152,18
THE170,Public Speaking,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4153,18
THE175,Oral Interpretation of Texts,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4154,18
THE180,Topics in Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4155,18
THE190,Rehearsal and Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4156,18
THE201,Cultural History of Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4157,18
THE220,Scene Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4164,18
THE221,Voice and Speech for the Actor,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4166,18
THE222,Movement for the Actor,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4168,18
THE224,Acting for the Camera,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4170,18
THE232,Introduction to Stage Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4171,18
THE234,Performance Business,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4172,18
THE235,Theatrical Drafting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4173,18
THE236,Practicum in Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4174,18
THE250,Playwriting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4175,18
THE271,Creative Drama,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4177,18
THE280,Topics in Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4178,18
THE290,Advanced Rehearsal and Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4179,18
THE303,Musical Theatre Performance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4181,18
THE321,Advanced Acting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4183,18
THE325,Directing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4184,18
THE330,"Dramaturgy: Creative Research, Development, and Critique",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4186,18
THE331,Scene Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4187,18
THE334,Costume Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4188,18
THE335,Lighting Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4189,18
THE337,Sound Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4190,18
THE351,Dramatic Literature and History of Classical Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4191,18
THE352,Dramatic Literature and History of Modern Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4192,18
THE375,Performance Art,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4193,18
THE380,Topics in Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4194,18
THE420,Acting: Styles,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4195,18
THE421,Topics in Acting and Performance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4196,18
THE430,Topics in Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4197,18
THE434,Advanced Design for the Theatre,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4198,18
THE451,Topics in Dramatic Literature and Theatre History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4199,18
THE490,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4200,18
THE491,Independent Project,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4201,18
THE492,Theatre Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4202,18
THE495,Theatre Capstone,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4203,18
THE496,External Experience,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4204,18
WGS101,Introduction to Women and Gender Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4248,18
WGS201,Rethinking Gender & Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4249,18
WGS220,Topics in Women and Gender Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4250,18
WGS235,"Topics in Science, Technology, and Health I",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4251,18
WGS245,Topics in Culture and the Arts I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4252,18
WGS255,Topics in History and Resistance I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4253,18
WGS265,Topics in Gender and Institutions I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4254,18
WGS320,Advanced Topics in Women and Gender Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4255,18
WGS335,"Topics in Science, Technology, and Health II",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4256,18
WGS345,Topics in Culture and the Arts II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4257,18
WGS355,Topics in History and Resistance II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4258,18
WGS365,Topics in Gender and Institutions II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4259,18
WGS380,The Politics of Difference,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4260,18
WGS390,Contemporary Feminist Theories,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4261,18
WGS420,Advanced Topics in Women and Gender Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4262,18
